site,set_name,reading_date,position,pin_number,measurement,read_by
CovePoint,CP_North,8/26/2014,1,1,NA,M_Day
CovePoint,CP_North,8/26/2014,1,2,192,M_Day
CovePoint,CP_North,8/26/2014,1,3,189,M_Day
CovePoint,CP_North,8/26/2014,1,4,186,M_Day
CovePoint,CP_North,8/26/2014,1,5,191,M_Day
CovePoint,CP_North,8/26/2014,1,6,187,M_Day
CovePoint,CP_North,8/26/2014,1,7,189,M_Day
CovePoint,CP_North,8/26/2014,1,8,189,M_Day
CovePoint,CP_North,8/26/2014,1,9,192,M_Day
CovePoint,CP_North,8/26/2014,3,1,197,M_Day
CovePoint,CP_North,8/26/2014,3,2,192,M_Day
CovePoint,CP_North,8/26/2014,3,3,198,M_Day
CovePoint,CP_North,8/26/2014,3,4,194,M_Day
CovePoint,CP_North,8/26/2014,3,5,194,M_Day
CovePoint,CP_North,8/26/2014,3,6,197,M_Day
CovePoint,CP_North,8/26/2014,3,7,197,M_Day
CovePoint,CP_North,8/26/2014,3,8,198,M_Day
CovePoint,CP_North,8/26/2014,3,9,195,M_Day
CovePoint,CP_North,8/26/2014,5,1,192,M_Day
CovePoint,CP_North,8/26/2014,5,2,192,M_Day
CovePoint,CP_North,8/26/2014,5,3,192,M_Day
CovePoint,CP_North,8/26/2014,5,4,189,M_Day
CovePoint,CP_North,8/26/2014,5,5,198,M_Day
CovePoint,CP_North,8/26/2014,5,6,192,M_Day
CovePoint,CP_North,8/26/2014,5,7,192,M_Day
CovePoint,CP_North,8/26/2014,5,8,192,M_Day
CovePoint,CP_North,8/26/2014,5,9,191,M_Day
CovePoint,CP_North,8/26/2014,7,1,194,M_Day
CovePoint,CP_North,8/26/2014,7,2,197,M_Day
CovePoint,CP_North,8/26/2014,7,3,189,M_Day
CovePoint,CP_North,8/26/2014,7,4,192,M_Day
CovePoint,CP_North,8/26/2014,7,5,191,M_Day
CovePoint,CP_North,8/26/2014,7,6,189,M_Day
CovePoint,CP_North,8/26/2014,7,7,189,M_Day
CovePoint,CP_North,8/26/2014,7,8,187,M_Day
CovePoint,CP_North,8/26/2014,7,9,195,M_Day
CovePoint,CP_South,8/26/2014,1,1,189,M_Day
CovePoint,CP_South,8/26/2014,1,2,186,M_Day
CovePoint,CP_South,8/26/2014,1,3,244,M_Day
CovePoint,CP_South,8/26/2014,1,4,187,M_Day
CovePoint,CP_South,8/26/2014,1,5,186,M_Day
CovePoint,CP_South,8/26/2014,1,6,192,M_Day
CovePoint,CP_South,8/26/2014,1,7,219,M_Day
CovePoint,CP_South,8/26/2014,1,8,211,M_Day
CovePoint,CP_South,8/26/2014,1,9,191,M_Day
CovePoint,CP_South,8/26/2014,3,1,200,M_Day
CovePoint,CP_South,8/26/2014,3,2,191,M_Day
CovePoint,CP_South,8/26/2014,3,3,186,M_Day
CovePoint,CP_South,8/26/2014,3,4,198,M_Day
CovePoint,CP_South,8/26/2014,3,5,195,M_Day
CovePoint,CP_South,8/26/2014,3,6,198,M_Day
CovePoint,CP_South,8/26/2014,3,7,191,M_Day
CovePoint,CP_South,8/26/2014,3,8,184,M_Day
CovePoint,CP_South,8/26/2014,3,9,195,M_Day
CovePoint,CP_South,8/26/2014,5,1,186,M_Day
CovePoint,CP_South,8/26/2014,5,2,194,M_Day
CovePoint,CP_South,8/26/2014,5,3,191,M_Day
CovePoint,CP_South,8/26/2014,5,4,194,M_Day
CovePoint,CP_South,8/26/2014,5,5,194,M_Day
CovePoint,CP_South,8/26/2014,5,6,195,M_Day
CovePoint,CP_South,8/26/2014,5,7,197,M_Day
CovePoint,CP_South,8/26/2014,5,8,197,M_Day
CovePoint,CP_South,8/26/2014,5,9,198,M_Day
CovePoint,CP_South,8/26/2014,7,1,186,M_Day
CovePoint,CP_South,8/26/2014,7,2,191,M_Day
CovePoint,CP_South,8/26/2014,7,3,191,M_Day
CovePoint,CP_South,8/26/2014,7,4,181,M_Day
CovePoint,CP_South,8/26/2014,7,5,184,M_Day
CovePoint,CP_South,8/26/2014,7,6,189,M_Day
CovePoint,CP_South,8/26/2014,7,7,187,M_Day
CovePoint,CP_South,8/26/2014,7,8,187,M_Day
CovePoint,CP_South,8/26/2014,7,9,184,M_Day
CovePoint,CP_North,4/6/2015,1,1,196,M_Day
CovePoint,CP_North,4/6/2015,1,2,194,M_Day
CovePoint,CP_North,4/6/2015,1,3,194,M_Day
CovePoint,CP_North,4/6/2015,1,4,211,M_Day
CovePoint,CP_North,4/6/2015,1,5,204,M_Day
CovePoint,CP_North,4/6/2015,1,6,195,M_Day
CovePoint,CP_North,4/6/2015,1,7,205,M_Day
CovePoint,CP_North,4/6/2015,1,8,192,M_Day
CovePoint,CP_North,4/6/2015,1,9,194,M_Day
CovePoint,CP_North,4/6/2015,3,1,205,M_Day
CovePoint,CP_North,4/6/2015,3,2,200,M_Day
CovePoint,CP_North,4/6/2015,3,3,205,M_Day
CovePoint,CP_North,4/6/2015,3,4,200,M_Day
CovePoint,CP_North,4/6/2015,3,5,203,M_Day
CovePoint,CP_North,4/6/2015,3,6,204,M_Day
CovePoint,CP_North,4/6/2015,3,7,204,M_Day
CovePoint,CP_North,4/6/2015,3,8,201,M_Day
CovePoint,CP_North,4/6/2015,3,9,203,M_Day
CovePoint,CP_North,4/6/2015,5,1,203,M_Day
CovePoint,CP_North,4/6/2015,5,2,203,M_Day
CovePoint,CP_North,4/6/2015,5,3,196,M_Day
CovePoint,CP_North,4/6/2015,5,4,200,M_Day
CovePoint,CP_North,4/6/2015,5,5,197,M_Day
CovePoint,CP_North,4/6/2015,5,6,197,M_Day
CovePoint,CP_North,4/6/2015,5,7,201,M_Day
CovePoint,CP_North,4/6/2015,5,8,202,M_Day
CovePoint,CP_North,4/6/2015,5,9,205,M_Day
CovePoint,CP_North,4/6/2015,7,1,199,M_Day
CovePoint,CP_North,4/6/2015,7,2,200,M_Day
CovePoint,CP_North,4/6/2015,7,3,196,M_Day
CovePoint,CP_North,4/6/2015,7,4,197,M_Day
CovePoint,CP_North,4/6/2015,7,5,195,M_Day
CovePoint,CP_North,4/6/2015,7,6,195,M_Day
CovePoint,CP_North,4/6/2015,7,7,193,M_Day
CovePoint,CP_North,4/6/2015,7,8,191,M_Day
CovePoint,CP_North,4/6/2015,7,9,194,M_Day
CovePoint,CP_South,4/6/2015,1,1,187,M_Day
CovePoint,CP_South,4/6/2015,1,2,185,M_Day
CovePoint,CP_South,4/6/2015,1,3,185,M_Day
CovePoint,CP_South,4/6/2015,1,4,181,M_Day
CovePoint,CP_South,4/6/2015,1,5,180,M_Day
CovePoint,CP_South,4/6/2015,1,6,181,M_Day
CovePoint,CP_South,4/6/2015,1,7,179,M_Day
CovePoint,CP_South,4/6/2015,1,8,183,M_Day
CovePoint,CP_South,4/6/2015,1,9,182,M_Day
CovePoint,CP_South,4/6/2015,3,1,195,M_Day
CovePoint,CP_South,4/6/2015,3,2,186,M_Day
CovePoint,CP_South,4/6/2015,3,3,206,M_Day
CovePoint,CP_South,4/6/2015,3,4,186,M_Day
CovePoint,CP_South,4/6/2015,3,5,187,M_Day
CovePoint,CP_South,4/6/2015,3,6,189,M_Day
CovePoint,CP_South,4/6/2015,3,7,185,M_Day
CovePoint,CP_South,4/6/2015,3,8,186,M_Day
CovePoint,CP_South,4/6/2015,3,9,189,M_Day
CovePoint,CP_South,4/6/2015,5,1,192,M_Day
CovePoint,CP_South,4/6/2015,5,2,193,M_Day
CovePoint,CP_South,4/6/2015,5,3,192,M_Day
CovePoint,CP_South,4/6/2015,5,4,201,M_Day
CovePoint,CP_South,4/6/2015,5,5,196,M_Day
CovePoint,CP_South,4/6/2015,5,6,195,M_Day
CovePoint,CP_South,4/6/2015,5,7,205,M_Day
CovePoint,CP_South,4/6/2015,5,8,198,M_Day
CovePoint,CP_South,4/6/2015,5,9,199,M_Day
CovePoint,CP_South,4/6/2015,7,1,180,M_Day
CovePoint,CP_South,4/6/2015,7,2,180,M_Day
CovePoint,CP_South,4/6/2015,7,3,180,M_Day
CovePoint,CP_South,4/6/2015,7,4,176,M_Day
CovePoint,CP_South,4/6/2015,7,5,177,M_Day
CovePoint,CP_South,4/6/2015,7,6,179,M_Day
CovePoint,CP_South,4/6/2015,7,7,176,M_Day
CovePoint,CP_South,4/6/2015,7,8,187,M_Day
CovePoint,CP_South,4/6/2015,7,9,182,M_Day
CovePoint,CP_North,10/20/2015,1,1,189,M_Day
CovePoint,CP_North,10/20/2015,1,2,185,M_Day
CovePoint,CP_North,10/20/2015,1,3,191,M_Day
CovePoint,CP_North,10/20/2015,1,4,190,M_Day
CovePoint,CP_North,10/20/2015,1,5,189,M_Day
CovePoint,CP_North,10/20/2015,1,6,192,M_Day
CovePoint,CP_North,10/20/2015,1,7,201,M_Day
CovePoint,CP_North,10/20/2015,1,8,189,M_Day
CovePoint,CP_North,10/20/2015,1,9,189,M_Day
CovePoint,CP_North,10/20/2015,3,1,204,M_Day
CovePoint,CP_North,10/20/2015,3,2,197,M_Day
CovePoint,CP_North,10/20/2015,3,3,202,M_Day
CovePoint,CP_North,10/20/2015,3,4,200,M_Day
CovePoint,CP_North,10/20/2015,3,5,206,M_Day
CovePoint,CP_North,10/20/2015,3,6,206,M_Day
CovePoint,CP_North,10/20/2015,3,7,204,M_Day
CovePoint,CP_North,10/20/2015,3,8,206,M_Day
CovePoint,CP_North,10/20/2015,3,9,205,M_Day
CovePoint,CP_North,10/20/2015,5,1,195,M_Day
CovePoint,CP_North,10/20/2015,5,2,192,M_Day
CovePoint,CP_North,10/20/2015,5,3,190,M_Day
CovePoint,CP_North,10/20/2015,5,4,191,M_Day
CovePoint,CP_North,10/20/2015,5,5,191,M_Day
CovePoint,CP_North,10/20/2015,5,6,197,M_Day
CovePoint,CP_North,10/20/2015,5,7,194,M_Day
CovePoint,CP_North,10/20/2015,5,8,195,M_Day
CovePoint,CP_North,10/20/2015,5,9,193,M_Day
CovePoint,CP_North,10/20/2015,7,1,200,M_Day
CovePoint,CP_North,10/20/2015,7,2,210,M_Day
CovePoint,CP_North,10/20/2015,7,3,196,M_Day
CovePoint,CP_North,10/20/2015,7,4,197,M_Day
CovePoint,CP_North,10/20/2015,7,5,197,M_Day
CovePoint,CP_North,10/20/2015,7,6,196,M_Day
CovePoint,CP_North,10/20/2015,7,7,198,M_Day
CovePoint,CP_North,10/20/2015,7,8,194,M_Day
CovePoint,CP_North,10/20/2015,7,9,197,M_Day
CovePoint,CP_South,10/20/2015,1,1,184,M_Day
CovePoint,CP_South,10/20/2015,1,2,181,M_Day
CovePoint,CP_South,10/20/2015,1,3,179,M_Day
CovePoint,CP_South,10/20/2015,1,4,182,M_Day
CovePoint,CP_South,10/20/2015,1,5,180,M_Day
CovePoint,CP_South,10/20/2015,1,6,178,M_Day
CovePoint,CP_South,10/20/2015,1,7,176,M_Day
CovePoint,CP_South,10/20/2015,1,8,180,M_Day
CovePoint,CP_South,10/20/2015,1,9,175,M_Day
CovePoint,CP_South,10/20/2015,3,1,184,M_Day
CovePoint,CP_South,10/20/2015,3,2,179,M_Day
CovePoint,CP_South,10/20/2015,3,3,177,M_Day
CovePoint,CP_South,10/20/2015,3,4,193,M_Day
CovePoint,CP_South,10/20/2015,3,5,188,M_Day
CovePoint,CP_South,10/20/2015,3,6,184,M_Day
CovePoint,CP_South,10/20/2015,3,7,187,M_Day
CovePoint,CP_South,10/20/2015,3,8,187,M_Day
CovePoint,CP_South,10/20/2015,3,9,190,M_Day
CovePoint,CP_South,10/20/2015,5,1,187,M_Day
CovePoint,CP_South,10/20/2015,5,2,180,M_Day
CovePoint,CP_South,10/20/2015,5,3,186,M_Day
CovePoint,CP_South,10/20/2015,5,4,188,M_Day
CovePoint,CP_South,10/20/2015,5,5,185,M_Day
CovePoint,CP_South,10/20/2015,5,6,186,M_Day
CovePoint,CP_South,10/20/2015,5,7,188,M_Day
CovePoint,CP_South,10/20/2015,5,8,190,M_Day
CovePoint,CP_South,10/20/2015,5,9,191,M_Day
CovePoint,CP_South,10/20/2015,7,1,177,M_Day
CovePoint,CP_South,10/20/2015,7,2,177,M_Day
CovePoint,CP_South,10/20/2015,7,3,176,M_Day
CovePoint,CP_South,10/20/2015,7,4,172,M_Day
CovePoint,CP_South,10/20/2015,7,5,174,M_Day
CovePoint,CP_South,10/20/2015,7,6,178,M_Day
CovePoint,CP_South,10/20/2015,7,7,180,M_Day
CovePoint,CP_South,10/20/2015,7,8,177,M_Day
CovePoint,CP_South,10/20/2015,7,9,185,M_Day
CovePoint,CP_North,4/12/2016,1,1,159,M_Day
CovePoint,CP_North,4/12/2016,1,2,186,M_Day
CovePoint,CP_North,4/12/2016,1,3,191,M_Day
CovePoint,CP_North,4/12/2016,1,4,190,M_Day
CovePoint,CP_North,4/12/2016,1,5,199,M_Day
CovePoint,CP_North,4/12/2016,1,6,193,M_Day
CovePoint,CP_North,4/12/2016,1,7,201,M_Day
CovePoint,CP_North,4/12/2016,1,8,194,M_Day
CovePoint,CP_North,4/12/2016,1,9,195,M_Day
CovePoint,CP_North,4/12/2016,3,1,187,M_Day
CovePoint,CP_North,4/12/2016,3,2,194,M_Day
CovePoint,CP_North,4/12/2016,3,3,192,M_Day
CovePoint,CP_North,4/12/2016,3,4,195,M_Day
CovePoint,CP_North,4/12/2016,3,5,194,M_Day
CovePoint,CP_North,4/12/2016,3,6,201,M_Day
CovePoint,CP_North,4/12/2016,3,7,206,M_Day
CovePoint,CP_North,4/12/2016,3,8,204,M_Day
CovePoint,CP_North,4/12/2016,3,9,200,M_Day
CovePoint,CP_North,4/12/2016,5,1,188,M_Day
CovePoint,CP_North,4/12/2016,5,2,193,M_Day
CovePoint,CP_North,4/12/2016,5,3,185,M_Day
CovePoint,CP_North,4/12/2016,5,4,186,M_Day
CovePoint,CP_North,4/12/2016,5,5,189,M_Day
CovePoint,CP_North,4/12/2016,5,6,185,M_Day
CovePoint,CP_North,4/12/2016,5,7,186,M_Day
CovePoint,CP_North,4/12/2016,5,8,183,M_Day
CovePoint,CP_North,4/12/2016,5,9,185,M_Day
CovePoint,CP_North,4/12/2016,7,1,185,M_Day
CovePoint,CP_North,4/12/2016,7,2,183,M_Day
CovePoint,CP_North,4/12/2016,7,3,185,M_Day
CovePoint,CP_North,4/12/2016,7,4,192,M_Day
CovePoint,CP_North,4/12/2016,7,5,210,M_Day
CovePoint,CP_North,4/12/2016,7,6,188,M_Day
CovePoint,CP_North,4/12/2016,7,7,179,M_Day
CovePoint,CP_North,4/12/2016,7,8,181,M_Day
CovePoint,CP_North,4/12/2016,7,9,182,M_Day
CovePoint,CP_South,4/12/2016,1,1,191,M_Day
CovePoint,CP_South,4/12/2016,1,2,186,M_Day
CovePoint,CP_South,4/12/2016,1,3,187,M_Day
CovePoint,CP_South,4/12/2016,1,4,182,M_Day
CovePoint,CP_South,4/12/2016,1,5,181,M_Day
CovePoint,CP_South,4/12/2016,1,6,187,M_Day
CovePoint,CP_South,4/12/2016,1,7,195,M_Day
CovePoint,CP_South,4/12/2016,1,8,190,M_Day
CovePoint,CP_South,4/12/2016,1,9,194,M_Day
CovePoint,CP_South,4/12/2016,3,1,204,M_Day
CovePoint,CP_South,4/12/2016,3,2,195,M_Day
CovePoint,CP_South,4/12/2016,3,3,201,M_Day
CovePoint,CP_South,4/12/2016,3,4,192,M_Day
CovePoint,CP_South,4/12/2016,3,5,188,M_Day
CovePoint,CP_South,4/12/2016,3,6,193,M_Day
CovePoint,CP_South,4/12/2016,3,7,186,M_Day
CovePoint,CP_South,4/12/2016,3,8,190,M_Day
CovePoint,CP_South,4/12/2016,3,9,190,M_Day
CovePoint,CP_South,4/12/2016,5,1,198,M_Day
CovePoint,CP_South,4/12/2016,5,2,198,M_Day
CovePoint,CP_South,4/12/2016,5,3,193,M_Day
CovePoint,CP_South,4/12/2016,5,4,195,M_Day
CovePoint,CP_South,4/12/2016,5,5,198,M_Day
CovePoint,CP_South,4/12/2016,5,6,203,M_Day
CovePoint,CP_South,4/12/2016,5,7,205,M_Day
CovePoint,CP_South,4/12/2016,5,8,198,M_Day
CovePoint,CP_South,4/12/2016,5,9,202,M_Day
CovePoint,CP_South,4/12/2016,7,1,191,M_Day
CovePoint,CP_South,4/12/2016,7,2,186,M_Day
CovePoint,CP_South,4/12/2016,7,3,225,M_Day
CovePoint,CP_South,4/12/2016,7,4,187,M_Day
CovePoint,CP_South,4/12/2016,7,5,185,M_Day
CovePoint,CP_South,4/12/2016,7,6,190,M_Day
CovePoint,CP_South,4/12/2016,7,7,184,M_Day
CovePoint,CP_South,4/12/2016,7,8,188,M_Day
CovePoint,CP_South,4/12/2016,7,9,186,M_Day
CovePoint,CP_North,12/2/2016,1,1,194,E_Reilly
CovePoint,CP_North,12/2/2016,1,2,190,E_Reilly
CovePoint,CP_North,12/2/2016,1,3,190,E_Reilly
CovePoint,CP_North,12/2/2016,1,4,197,E_Reilly
CovePoint,CP_North,12/2/2016,1,5,189,E_Reilly
CovePoint,CP_North,12/2/2016,1,6,192,E_Reilly
CovePoint,CP_North,12/2/2016,1,7,190,E_Reilly
CovePoint,CP_North,12/2/2016,1,8,191,E_Reilly
CovePoint,CP_North,12/2/2016,1,9,192,E_Reilly
CovePoint,CP_North,12/2/2016,3,1,198,E_Reilly
CovePoint,CP_North,12/2/2016,3,2,199,E_Reilly
CovePoint,CP_North,12/2/2016,3,3,206,E_Reilly
CovePoint,CP_North,12/2/2016,3,4,202,E_Reilly
CovePoint,CP_North,12/2/2016,3,5,200,E_Reilly
CovePoint,CP_North,12/2/2016,3,6,201,E_Reilly
CovePoint,CP_North,12/2/2016,3,7,205,E_Reilly
CovePoint,CP_North,12/2/2016,3,8,201,E_Reilly
CovePoint,CP_North,12/2/2016,3,9,200,E_Reilly
CovePoint,CP_North,12/2/2016,5,1,199,E_Reilly
CovePoint,CP_North,12/2/2016,5,2,201,E_Reilly
CovePoint,CP_North,12/2/2016,5,3,196,E_Reilly
CovePoint,CP_North,12/2/2016,5,4,196,E_Reilly
CovePoint,CP_North,12/2/2016,5,5,196,E_Reilly
CovePoint,CP_North,12/2/2016,5,6,197,E_Reilly
CovePoint,CP_North,12/2/2016,5,7,195,E_Reilly
CovePoint,CP_North,12/2/2016,5,8,199,E_Reilly
CovePoint,CP_North,12/2/2016,5,9,200,E_Reilly
CovePoint,CP_North,12/2/2016,7,1,198,E_Reilly
CovePoint,CP_North,12/2/2016,7,2,202,E_Reilly
CovePoint,CP_North,12/2/2016,7,3,196,E_Reilly
CovePoint,CP_North,12/2/2016,7,4,198,E_Reilly
CovePoint,CP_North,12/2/2016,7,5,194,E_Reilly
CovePoint,CP_North,12/2/2016,7,6,194,E_Reilly
CovePoint,CP_North,12/2/2016,7,7,197,E_Reilly
CovePoint,CP_North,12/2/2016,7,8,198,E_Reilly
CovePoint,CP_North,12/2/2016,7,9,200,E_Reilly
CovePoint,CP_South,12/2/2016,1,1,184,E_Reilly
CovePoint,CP_South,12/2/2016,1,2,186,E_Reilly
CovePoint,CP_South,12/2/2016,1,3,186,E_Reilly
CovePoint,CP_South,12/2/2016,1,4,188,E_Reilly
CovePoint,CP_South,12/2/2016,1,5,189,E_Reilly
