site,set_name,reading_date,position,pin_number,measurement,read_by
ParkersCreek,PC_Set4,4/11/2017,5,7,245,E_Reilly
ParkersCreek,PC_Set4,4/11/2017,5,8,251,E_Reilly
ParkersCreek,PC_Set4,4/11/2017,5,9,243,E_Reilly
ParkersCreek,PC_Set4,4/11/2017,7,1,265,E_Reilly
ParkersCreek,PC_Set4,4/11/2017,7,2,269,E_Reilly
ParkersCreek,PC_Set4,4/11/2017,7,3,271,E_Reilly
ParkersCreek,PC_Set4,4/11/2017,7,4,265,E_Reilly
ParkersCreek,PC_Set4,4/11/2017,7,5,270,E_Reilly
ParkersCreek,PC_Set4,4/11/2017,7,6,269,E_Reilly
ParkersCreek,PC_Set4,4/11/2017,7,7,279,E_Reilly
ParkersCreek,PC_Set4,4/11/2017,7,8,289,E_Reilly
ParkersCreek,PC_Set4,4/11/2017,7,9,281,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,1,1,231,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,1,2,225,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,1,3,227,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,1,4,239,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,1,5,232,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,1,6,225,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,1,7,218,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,1,8,226,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,1,9,230,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,3,1,225,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,3,2,216,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,3,3,218,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,3,4,221,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,3,5,226,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,3,6,226,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,3,7,224,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,3,8,234,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,3,9,230,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,5,1,217,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,5,2,217,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,5,3,212,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,5,4,213,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,5,5,215,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,5,6,233,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,5,7,224,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,5,8,228,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,5,9,232,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,7,1,223,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,7,2,226,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,7,3,223,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,7,4,220,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,7,5,235,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,7,6,223,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,7,7,231,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,7,8,217,E_Reilly
ParkersCreek,PC_Set2,12/9/2016,7,9,233,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,1,1,166,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,1,2,152,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,1,3,155,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,1,4,159,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,1,5,165,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,1,6,159,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,1,7,270,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,1,8,296,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,1,9,335,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,3,1,234,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,3,2,262,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,3,3,280,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,3,4,284,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,3,5,186,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,3,6,174,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,3,7,172,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,3,8,172,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,3,9,167,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,5,1,235,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,5,2,242,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,5,3,259,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,5,4,266,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,5,5,274,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,5,6,292,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,5,7,199,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,5,8,199,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,5,9,202,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,7,1,168,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,7,2,164,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,7,3,166,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,7,4,151,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,7,5,164,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,7,6,173,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,7,7,166,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,7,8,165,E_Reilly
ParkersCreek,PC_Set1,12/9/2016,7,9,162,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,1,1,214,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,1,2,212,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,1,3,213,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,1,4,213,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,1,5,213,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,1,6,220,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,1,7,222,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,1,8,205,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,1,9,215,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,3,1,229,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,3,2,245,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,3,3,217,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,3,4,207,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,3,5,216,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,3,6,243,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,3,7,221,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,3,8,216,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,3,9,215,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,5,1,231,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,5,2,233,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,5,3,221,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,5,4,232,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,5,5,250,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,5,6,254,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,5,7,253,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,5,8,251,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,5,9,249,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,7,1,230,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,7,2,228,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,7,3,227,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,7,4,228,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,7,5,229,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,7,6,225,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,7,7,219,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,7,8,235,E_Reilly
ParkersCreek,PC_Set3,12/9/2016,7,9,225,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,1,1,270,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,1,2,274,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,1,3,309,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,1,4,268,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,1,5,275,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,1,6,275,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,1,7,258,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,1,8,259,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,1,9,264,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,3,1,353,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,3,2,337,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,3,3,330,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,3,4,252,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,3,5,239,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,3,6,232,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,3,7,232,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,3,8,235,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,3,9,236,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,5,1,260,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,5,2,252,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,5,3,255,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,5,4,250,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,5,5,248,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,5,6,248,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,5,7,248,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,5,8,254,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,5,9,252,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,7,1,257,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,7,2,268,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,7,3,269,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,7,4,265,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,7,5,269,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,7,6,269,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,7,7,275,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,7,8,273,E_Reilly
ParkersCreek,PC_Set4,12/9/2016,7,9,276,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,1,1,170,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,1,2,166,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,1,3,159,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,1,4,166,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,1,5,161,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,1,6,174,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,1,7,286,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,1,8,308,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,1,9,329,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,3,1,240,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,3,2,272,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,3,3,292,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,3,4,297,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,3,5,196,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,3,6,191,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,3,7,188,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,3,8,183,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,3,9,178,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,5,1,244,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,5,2,248,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,5,3,267,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,5,4,279,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,5,5,289,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,5,6,318,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,5,7,214,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,5,8,209,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,5,9,212,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,7,1,175,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,7,2,175,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,7,3,169,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,7,4,174,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,7,5,172,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,7,6,171,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,7,7,177,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,7,8,170,E_Reilly
ParkersCreek,PC_Set1,9/21/2017,7,9,175,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,1,1,231,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,1,2,216,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,1,3,221,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,1,4,243,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,1,5,233,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,1,6,226,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,1,7,229,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,1,8,226,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,1,9,229,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,3,1,230,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,3,2,231,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,3,3,231,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,3,4,229,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,3,5,232,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,3,6,232,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,3,7,232,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,3,8,236,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,3,9,236,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,5,1,227,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,5,2,225,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,5,3,225,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,5,4,225,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,5,5,229,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,5,6,238,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,5,7,234,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,5,8,239,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,5,9,240,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,7,1,236,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,7,2,230,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,7,3,232,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,7,4,222,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,7,5,230,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,7,6,237,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,7,7,234,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,7,8,215,E_Reilly
ParkersCreek,PC_Set2,9/21/2017,7,9,235,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,1,1,266,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,1,2,244,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,1,3,242,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,1,4,249,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,1,5,245,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,1,6,255,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,1,7,258,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,1,8,245,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,1,9,248,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,3,1,236,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,3,2,232,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,3,3,220,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,3,4,218,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,3,5,220,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,3,6,243,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,3,7,225,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,3,8,228,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,3,9,224,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,5,1,248,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,5,2,235,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,5,3,243,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,5,4,235,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,5,5,260,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,5,6,270,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,5,7,266,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,5,8,262,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,5,9,249,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,7,1,248,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,7,2,235,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,7,3,232,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,7,4,250,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,7,5,232,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,7,6,227,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,7,7,225,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,7,8,235,E_Reilly
ParkersCreek,PC_Set3,9/21/2017,7,9,228,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,1,1,275,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,1,2,278,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,1,3,279,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,1,4,280,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,1,5,264,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,1,6,285,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,1,7,269,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,1,8,268,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,1,9,282,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,3,1,259,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,3,2,271,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,3,3,270,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,3,4,269,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,3,5,268,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,3,6,275,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,3,7,275,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,3,8,282,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,3,9,267,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,5,1,268,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,5,2,268,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,5,3,263,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,5,4,270,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,5,5,269,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,5,6,271,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,5,7,270,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,5,8,278,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,5,9,275,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,7,1,356,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,7,2,349,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,7,3,332,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,7,4,258,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,7,5,235,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,7,6,233,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,7,7,239,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,7,8,256,E_Reilly
ParkersCreek,PC_Set4,9/21/2017,7,9,547,E_Reilly
